kind	route	python_path_or_operation	rust_path_or_operation	python_type	rust_type	status	relationship	selector_source	parity_evidence	notes	python_revision	rust_crate
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._extract_reasoning_output_items	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::extract_reasoning_output_items	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._extract_image_generation_output_items	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::extract_image_generation_output_items	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._map_finish_reason_to_image_generation_status	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::map_finish_reason_to_image_generation_status	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._extract_base64_from_data_url	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::extract_base64_from_data_url	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._extract_message_output_items	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::extract_message_output_items	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_responses_api_outputs_to_chat_completion_messages	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_responses_api_outputs_to_chat_completion_messages	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_responses_output_tool_call_to_chat_completion_output_tool_call	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_responses_output_tool_call_to_chat_completion_output_tool_call	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_chat_message_to_response_output_text	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_chat_message_to_response_output_text	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_chat_completion_annotations_to_response_output_annotations	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_chat_completion_annotations_to_response_output_annotations	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_chat_completion_usage_to_responses_usage	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_chat_completion_usage_to_responses_usage	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	responses_to_chat	litellm/responses/litellm_completion_transformation/transformation.py::LiteLLMCompletionResponsesConfig._transform_text_format_to_response_format	responses/litellm_completion_transformation/transformation.rs::LiteLlmCompletionResponsesConfig::transform_text_format_to_response_format	LiteLLMCompletionResponsesConfig	LiteLlmCompletionResponsesConfig	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py	completion_extras/litellm_responses_transformation/handler.rs	ResponsesToCompletionBridgeHandlerInputKwargs	ResponsesToCompletionBridgeHandlerInputKwargs	planned	TypedDict		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py	completion_extras/litellm_responses_transformation/handler.rs	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler.__init__	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::new	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._resolve_stream_flag	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::resolve_stream_flag	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._is_preformatted_cached_chat_stream	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::is_preformatted_cached_chat_stream	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._coerce_response_object	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::coerce_response_object	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._collect_response_from_stream	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::collect_response_from_stream	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._collect_response_from_stream_async	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::collect_response_from_stream_async	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler.validate_input_kwargs	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::validate_input_kwargs	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler.completion	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::completion	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler.acompletion	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::acompletion	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._completed_response_as_stream	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::completed_response_as_stream	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/handler.py::ResponsesToCompletionBridgeHandler._apply_post_stream_processing	completion_extras/litellm_responses_transformation/handler.rs::ResponsesToCompletionBridgeHandler::apply_post_stream_processing	ResponsesToCompletionBridgeHandler	ResponsesToCompletionBridgeHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py	completion_extras/litellm_responses_transformation/transformation.rs	_ReasoningSummaryText	_ReasoningSummaryText	planned	TypedDict		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py	completion_extras/litellm_responses_transformation/transformation.rs	_BuiltReasoningItem	_BuiltReasoningItem	planned	TypedDict		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py	completion_extras/litellm_responses_transformation/transformation.rs	_ChatToolCallDict	_ChatToolCallDict	planned	ChatCompletionToolCallChunk		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py	completion_extras/litellm_responses_transformation/transformation.rs	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned	CompletionTransformationBridge		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.__init__	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::new	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._normalize_tool_choice_for_responses_api	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::normalize_tool_choice_for_responses_api	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._handle_raw_dict_response_item	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::handle_raw_dict_response_item	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.convert_chat_completion_messages_to_responses_api	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_chat_completion_messages_to_responses_api	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._map_optional_params_to_responses_api_request	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::map_optional_params_to_responses_api_request	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._merge_text	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::merge_text	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._build_sanitized_litellm_params	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::build_sanitized_litellm_params	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._merge_responses_api_request_into_request_data	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::merge_responses_api_request_into_request_data	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.transform_request	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::transform_request	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_response_output_to_choices	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_response_output_to_choices	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._build_empty_incomplete_choice	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::build_empty_incomplete_choice	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._extract_output_from_completed_event	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::extract_output_from_completed_event	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._recover_output_items_from_raw_sse	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::recover_output_items_from_raw_sse	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._recover_output_items_from_logging	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::recover_output_items_from_logging	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.transform_response	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::transform_response	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.get_model_response_iterator	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::get_model_response_iterator	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_content_str_to_input_text	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_content_str_to_input_text	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_content_to_responses_format_image	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_content_to_responses_format_image	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_content_to_responses_format	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_content_to_responses_format	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_tools_to_responses_format	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_tools_to_responses_format	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._extract_extra_body_params	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::extract_extra_body_params	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._map_reasoning_effort	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::map_reasoning_effort	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._add_web_search_tool	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::add_web_search_tool	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler.transform_response_format_to_text_format	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::transform_response_format_to_text_format	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._transform_response_format_to_text_format	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::transform_response_format_to_text_format	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._convert_annotations_to_chat_format	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::convert_annotations_to_chat_format	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::LiteLLMResponsesTransformationHandler._map_responses_status_to_finish_reason	completion_extras/litellm_responses_transformation/transformation.rs::LiteLlmResponsesTransformationHandler::map_responses_status_to_finish_reason	LiteLLMResponsesTransformationHandler	LiteLlmResponsesTransformationHandler	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py	completion_extras/litellm_responses_transformation/transformation.rs	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned	BaseModelResponseIterator		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator.__init__	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::new	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator._handle_string_chunk	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::handle_string_chunk	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator._sequential_tool_call_index	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::sequential_tool_call_index	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator.translate_responses_chunk_to_openai_stream	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::translate_responses_chunk_to_openai_stream	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator.chunk_parser	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::chunk_parser	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge_operation	chat_to_responses	litellm/completion_extras/litellm_responses_transformation/transformation.py::OpenAiResponsesToChatCompletionStreamIterator._with_stream_scoped_id	completion_extras/litellm_responses_transformation/transformation.rs::OpenAiResponsesToChatCompletionStreamIterator::with_stream_scoped_id	OpenAiResponsesToChatCompletionStreamIterator	OpenAiResponsesToChatCompletionStreamIterator	planned			not assessed	Target preserves Python ownership and operation name; implementation is deferred	39aa0a29d3ba1ec6b99ceca726f586daec0397de	core
bridge	messages_to_chat	litellm/llms/anthropic/experimental_pass_through/adapters/handler.py	anthropic/experimental_pass_through/adapters/handler.rs	_CompletionKwargs	_CompletionKwargs	planned	TypedDict		not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
bridge	messages_to_chat	litellm/llms/anthropic/experimental_pass_through/adapters/handler.py	anthropic/experimental_pass_through/adapters/handler.rs	LiteLLMMessagesToCompletionTransformationHandler	LiteLlmMessagesToCompletionTransformationHandler	planned			not assessed	Caller-to-execution direction; response conversion reverses it	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
